CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ
32552.65101,38004.23432,42883.00835,40510.13633,48202.10826,39755.75431,28776.98247,25533.72876,2.96068416,0.60624928,248.1063581,0.007800273,0.001567867,0.005613267
32530.98478,37980.07472,42864.58579,40489.62769,48165.95367,39713.17394,28774.04121,25520.37252,2.865828,0.49967344,247.9941666,0.007519024,0.001948237,0.005144518
32534.1838,37987.08001,42869.21982,40495.42511,48180.33807,39735.47412,28772.27462,25510.93892,3.15003024,2.279844,248.0464168,0.025088315,0.005060534,0.007923808
32504.8678,37944.89195,42828.55626,40448.78899,48127.2534,39691.28315,28765.38146,25503.11442,3.65922592,3.52786784,248.0454402,0.01320065,0.002913567,0.007416485
32464.23094,37893.32231,42771.48047,40388.51054,48084.97184,39667.21532,28742.72211,25472.58292,3.17383584,2.13786496,248.0478818,0.007451641,0.001765132,0.002484857
32480.29183,37935.60558,42825.588,40440.17218,48119.09291,39665.05434,28734.47149,25476.55231,2.90208576,0.5383728,248.1643461,0.004321766,0.001591305,0.003581534
32489.72058,37937.18672,42824.02014,40438.85983,48130.58093,39688.61547,28739.26861,25482.7267,2.63668384,1.12875168,247.9829352,0.004291493,0.001085446,0.005214342
32487.84884,37936.36349,42827.26324,40437.1078,48120.5754,39672.96857,28744.04459,25486.41955,2.91820032,1.04280736,248.0835291,0.005934067,0.001958003,0.004964343
32457.20087,37893.74438,42778.8197,40388.20857,48085.95852,39653.79214,28726.04392,25467.13963,2.83762752,1.24668096,248.0427544,0.0069409,0.001214841,0.006461409
32451.08432,37902.79334,42794.65005,40404.02986,48089.01484,39630.03525,28717.91612,25461.47419,2.88572704,0.909496,248.0311568,0.006309066,0.001928218,0.005069811
38853.72974,46251.49701,53475.7318,50073.38854,60474.7138,48843.07257,36168.41831,30221.2406,0.25221728,18.63258208,247.256315,0.006429183,0.00078076,0.004935046
38810.33498,46204.72487,53428.68994,50022.98984,60433.13009,48798.17557,36124.92451,30178.88267,0.3747856,18.9211792,247.2585125,0.006134262,0.00117236,0.004758289
38770.7325,46173.22956,53400.31826,49997.54517,60398.7904,48744.6281,36090.70442,30149.22316,0.47537952,18.6935,247.1575523,0.01622115,0.003641104,0.009420874
38792.67998,46206.93783,53434.93694,50030.8136,60437.84102,48764.78574,36100.31612,30155.69675,0.62968864,17.33548208,247.2571696,0.00645848,0.001744624,0.003732412
38828.11754,46246.99958,53476.9188,50072.48028,60476.28315,48812.84024,36136.16579,30190.86132,1.27671264,19.32062496,247.1319155,0.007653789,0.001727535,0.005027331
38802.77038,46199.25412,53421.14452,50011.97858,60430.54868,48790.37093,36140.16344,30187.95037,0.71929536,19.36994528,247.1228816,0.011501435,0.001228512,0.003707022
38727.11124,46118.1474,53341.42518,49929.91665,60345.74928,48710.93391,36081.45169,30132.69688,0.42715792,20.57499696,246.9984821,0.008605447,0.001695308,0.004705554
38707.41586,46102.5682,53324.10491,49911.83464,60333.25956,48685.20324,36047.74968,30108.08507,0.31411184,19.60446096,247.1881944,0.00829783,0.001451168,0.005686021
38702.86726,46104.24623,53332.13141,49917.89136,60329.77714,48673.99664,36036.71388,30106.24537,0.24281712,20.03894368,247.0840602,0.006942853,0.001080075,0.005627427
37850.35805,45127.35931,52230.8129,48912.29666,59125.35508,47615.163,35398.60472,29592.69195,0.62712496,25.6508392,246.5001515,0.0099614,0.001334469,0.006688948
37803.5288,45069.69521,52170.42583,48846.06689,59067.30181,47550.97435,35379.90424,29571.558,1.90554672,24.03962736,246.7091525,0.017828568,0.002283686,0.011143038
37791.61671,45068.86753,52174.28134,48848.74596,59065.28705,47550.13051,35360.0295,29545.23986,0.982744,23.674364,246.482572,0.012480925,0.002472162,0.004092275
37782.56832,45053.48153,52159.57017,48829.06397,59053.94525,47535.43281,35353.95451,29544.97909,1.66590368,26.02367152,246.5538667,0.013896937,0.001580562,0.003176261
37747.17021,45011.07476,52119.65987,48787.23824,59011.97633,47511.48192,35338.28119,29530.10288,1.06832208,26.1287824,246.5204168,0.006120102,0.00105029,0.004358876
37744.15225,45016.20487,52124.23278,48790.37665,59017.00771,47497.57828,35332.52881,29529.79156,1.23630416,26.21448256,246.378804,0.008767556,0.001145017,0.005522935
37712.29801,44980.57421,52090.27845,48754.14653,58979.84327,47472.22303,35321.39775,29521.47948,1.04415024,25.98057728,246.3519464,0.006332503,0.001658687,0.004802234
37694.76755,44969.67537,52080.89495,48743.35643,58971.69118,47452.77747,35298.50284,29505.22247,1.12447888,25.74618368,246.4911176,0.006202621,0.000906736,0.005017077
37702.60132,44981.4754,52094.60264,48758.12521,58981.23414,47454.59609,35305.3834,29515.39328,1.21066736,25.87876256,246.5263987,0.006965314,0.001061032,0.005039538
38585.08564,46120.03037,53463.05747,50016.31286,60557.00885,48605.77769,36322.69191,30374.01756,2.38556528,31.86764112,245.611287,0.005942368,0.001044431,0.004588855
38582.75419,46134.79182,53484.27906,50037.69306,60557.46918,48574.53268,36330.03043,30385.18102,2.51081936,31.60150672,245.6650022,0.009645483,0.001306149,0.005760727
38597.19353,46141.25378,53479.17844,50036.60481,60569.73075,48614.05755,36341.50762,30394.57474,2.44575072,31.10622816,245.794285,0.007274884,0.000874998,0.005426744
38592.18259,46148.06286,53496.37512,50052.21116,60567.90028,48590.60631,36345.66268,30404.79901,2.47382912,31.50127904,245.8072254,0.009464331,0.001323239,0.004954089
38547.31325,46079.47875,53417.42139,49968.64566,60501.63234,48562.07225,36322.12457,30384.91519,2.41767232,30.42941664,245.9268638,0.004496082,0.000908689,0.004566883
38504.55748,46054.68876,53399.76483,49952.41081,60467.47748,48493.45234,36295.97207,30359.39788,2.60689632,31.54620448,245.7361749,0.005219713,0.001107907,0.004676258
38492.63163,46038.81611,53378.54848,49927.33197,60460.51386,48504.04729,36291.271,30349.07793,2.53035216,31.70686176,245.7077302,0.004819812,0.001744136,0.004812488
38507.62156,46066.53646,53418.40554,49965.15843,60480.72378,48491.61043,36292.84237,30362.44241,2.46735888,31.75276384,245.6994288,0.003967275,0.000877927,0.003904287
38534.06928,46084.89254,53431.70654,49979.3251,60507.43259,48531.71426,36306.80174,30374.70396,2.676604,32.33301008,245.6542592,0.008691384,0.000770994,0.005797348
38521.94926,46071.15352,53424.79619,49966.86068,60483.48985,48495.70005,36316.03385,30383.27258,2.74838704,31.93283184,245.7765834,0.005055651,0.001120603,0.004634265
38530.14035,46080.38771,53428.49536,49968.29244,60501.50618,48523.61045,36320.63238,30383.28477,2.8835296,32.55971264,245.5032462,0.006127426,0.001937007,0.005510728
38479.80654,46028.63412,53378.49819,49919.81949,60438.91552,48458.10584,36292.91289,30359.21823,2.55611104,32.38489408,245.638755,0.007261212,0.001103025,0.003894521
38475.23202,46020.13711,53365.84038,49907.63726,60436.61498,48468.12451,36284.90611,30345.40566,2.65536208,32.57301936,245.5321792,0.007259747,0.001154782,0.005499498
38497.60396,46056.93093,53410.54803,49952.57841,60466.67923,48475.81653,36307.56082,30373.21317,2.66097776,32.16038896,245.5702682,0.009137672,0.002429193,0.006084457
38486.25692,46036.32786,53382.4259,49921.94735,60453.05761,48478.57092,36306.80298,30365.72783,2.56282544,31.95053344,245.6958885,0.009860326,0.001314938,0.005801255
38466.27888,46022.69196,53375.76944,49912.33404,60429.69599,48437.26962,36288.33324,30360.50161,2.4348856,31.30448608,245.7496037,0.011058565,0.001849116,0.006967267
38461.07999,46000.56363,53345.62672,49879.21924,60414.2116,48455.00418,36293.8968,30362.48769,2.88072176,31.56292944,245.7292163,0.008803688,0.001195798,0.00634471
38431.46275,45983.5541,53338.10368,49871.69156,60391.0704,48412.87116,36266.30463,30330.88732,2.2322328,30.83728592,245.7831757,0.008137674,0.001128415,0.003741201
38449.19661,46004.07057,53357.47799,49888.4534,60415.6201,48430.55874,36284.53071,30348.10475,2.8023464,30.86316688,245.9526227,0.013419399,0.001813472,0.006240218
38456.16911,46017.14627,53380.60628,49905.21722,60425.04751,48429.46284,36293.25615,30358.4576,2.49885552,31.44622096,245.779025,0.012098114,0.001541988,0.006729475
38482.83049,46044.24217,53408.23999,49929.02334,60459.30833,48465.6347,36320.78478,30389.74642,3.46780448,32.76248752,245.6614619,0.019500438,0.001770015,0.009722631
38477.9583,46037.90925,53408.66,49925.9321,60449.38177,48451.65283,36335.20268,30404.18837,2.84177824,30.78332656,245.8565458,0.015349082,0.002007319,0.007086896
38447.9546,46001.4647,53372.71378,49884.32295,60416.52989,48420.46936,36321.50904,30392.25243,2.00601856,30.81079456,245.7157875,0.019398876,0.001948237,0.009113746
38480.33329,46042.54561,53420.84691,49929.51317,60455.87507,48446.75631,36344.17765,30418.90539,2.39423296,28.71297184,246.0871549,0.02314789,0.001585933,0.011850067
38484.30575,46042.75968,53417.79593,49923.53385,60462.69635,48465.46568,36352.15127,30422.19791,3.41079312,26.12402128,246.5616798,0.016322712,0.00164941,0.008231424
38461.46882,46017.80835,53399.30482,49900.72644,60435.59327,48449.98717,36344.01802,30416.86448,2.35040624,27.50914096,246.227669,0.013401821,0.00299511,0.004980456
38408.74246,45944.97293,53320.04761,49816.76198,60360.62566,48387.79031,36311.65121,30381.32347,3.17847488,24.3256608,246.8196349,0.011381319,0.005446763,0.007487774
38367.00329,45909.82324,53285.52812,49784.38007,60327.15414,48368.30305,36278.62571,30338.42263,1.40050176,28.73445792,245.7602246,0.010843234,0.003915517,0.005000475
38338.79656,45888.84056,53263.38645,49760.63996,60303.6985,48321.11938,36251.13837,30304.75943,2.11515808,25.76278656,246.5874387,0.014539514,0.003172843,0.009792455
38360.60027,45921.52879,53301.71561,49799.60121,60340.43582,48358.31786,36271.87858,30331.05039,2.69259648,27.59398656,246.1918995,0.005603013,0.001135739,0.005186998
38349.19028,45900.35666,53276.91549,49771.3524,60316.79333,48335.55456,36264.92011,30325.82247,2.02188896,27.46812208,246.1763954,0.003925771,0.000855955,0.00299511
38326.49498,45887.95856,53266.08625,49761.79346,60302.78039,48322.1369,36246.10703,30310.82603,2.37103776,27.52134896,246.3602478,0.008016581,0.000823728,0.006533186
38349.37954,45919.44933,53300.29246,49792.02483,60335.52705,48336.00098,36260.77783,30330.38355,1.9911248,27.8989424,246.1408701,0.011342256,0.002484857,0.004074208
38355.76624,45918.70426,53301.86013,49791.14893,60334.70212,48345.79914,36273.97155,30348.12303,2.4879904,27.21236448,246.3369306,0.012316863,0.003041496,0.008602517
38364.70318,45934.76165,53319.80399,49811.05177,60351.0609,48354.2871,36287.78781,30351.30122,2.78720848,28.39361056,246.2120427,0.005309557,0.001474606,0.002602044
38328.31693,45881.03623,53260.97209,49751.51701,60297.05345,48333.83043,36268.76955,30331.25072,2.3945992,28.22929088,246.3026261,0.00604686,0.000999021,0.006094223
38279.761,45836.47972,53218.11178,49706.73747,60249.22097,48267.66647,36221.25536,30296.78193,2.630824,29.09813424,246.0921602,0.007594707,0.002104487,0.00516112
38283.52712,45849.28659,53239.89267,49726.83917,60264.47274,48266.79554,36227.20723,30300.93223,2.32342656,27.00812464,246.2862674,0.016854449,0.003300773,0.006333968
38294.49283,45861.68634,53251.38243,49735.48694,60274.31555,48288.79545,36233.30749,30307.71309,3.46402,28.03591616,246.2238845,0.015575155,0.002551751,0.012180633
38308.45585,45868.94045,53258.87899,49741.24896,60288.14263,48322.59368,36255.95177,30320.81549,1.63111088,26.53482048,246.3476736,0.01058591,0.002572259,0.004190419
38283.84849,45846.37617,53235.39856,49715.30731,60255.84202,48275.47784,36238.90402,30310.49076,2.36090512,27.42942272,246.2840699,0.007058576,0.000629881,0.005807114
38257.33838,45807.96851,53194.3706,49674.69649,60222.52158,48260.89254,36211.39964,30287.87019,2.27154256,28.13309184,246.2196117,0.00765623,0.001697261,0.004851062
38249.4124,45823.6944,53216.54405,49696.10596,60228.53426,48214.96315,36205.64098,30286.8822,2.34234896,27.60582832,246.171268,0.016717242,0.001781734,0.009279761
38247.4935,45814.85613,53207.91333,49685.90788,60234.48208,48249.50526,36220.87815,30299.03117,2.03226576,26.05419152,246.3944302,0.023072695,0.002467279,0.010722141
38229.53346,45804.89038,53200.10774,49672.49775,60212.38623,48192.30351,36210.55338,30288.93979,2.47199792,23.0352752,246.9243795,0.015145469,0.00271679,0.010893039
38232.05666,45807.28854,53202.92077,49677.56991,60224.33571,48233.55342,36212.50491,30282.48931,3.26234384,25.649008,246.5464198,0.0111738,0.002598626,0.006224105
38210.61392,45770.73097,53163.48623,49633.7243,60178.66254,48181.61621,36198.7808,30273.20679,1.95437872,25.44073952,246.5382405,0.007986796,0.001600582,0.004875476
38138.47577,45682.50213,53073.52526,49542.81952,60099.23887,48140.86859,36139.93436,30218.30081,2.49568144,24.75098752,246.5379963,0.01133542,0.001188474,0.007471172
38103.19663,45659.21478,53055.1568,49522.62375,60067.93885,48081.89116,36107.35569,30185.83641,2.337832,24.67920448,246.4974658,0.004565418,0.001394039,0.002943352
38063.5545,45607.0787,53000.76271,49468.25256,60023.68304,48069.42449,36083.67055,30153.52989,2.30657952,24.50609504,246.645915,0.006906232,0.000719236,0.006265609
38027.34865,45588.02913,52988.19417,49453.52403,59995.41505,48004.09575,36047.39866,30124.13497,2.41059168,24.6656536,246.6982874,0.005281725,0.00117822,0.004509754
37979.10822,45519.68849,52912.73288,49376.89344,59935.49376,47987.25494,36023.42019,30092.75299,2.51582464,25.0196856,246.514679,0.007313946,0.000844236,0.005380846
37923.27909,45476.00567,52873.492,49331.89871,59879.61763,47903.44385,35973.95996,30043.51617,2.3128056,24.96365088,246.6084365,0.01127878,0.000722654,0.006259261
37871.97446,45414.39343,52805.49765,49263.80444,59826.33391,47887.10525,35920.89741,29990.48705,3.13220656,22.83311072,247.0633066,0.017813919,0.004047841,0.007407696
37842.61496,45397.83001,52796.9735,49251.55196,59800.82834,47820.31356,35895.78692,29970.11823,1.43236464,24.40891936,246.4364258,0.02609466,0.009112281,0.010051732
37825.27046,45367.4756,52759.44561,49215.12394,59778.63378,47845.9138,35869.51548,29943.77845,2.5801608,26.09630912,246.5672955,0.027967702,0.003726553,0.013702113
37815.46648,45382.85915,52783.92757,49235.94975,59779.87769,47791.77254,35865.19033,29946.82064,1.76259104,23.82440032,246.7489506,0.004478504,0.001379879,0.003189445
37792.06166,45341.60984,52740.82464,49190.76221,59743.04342,47793.90758,35852.04877,29924.83386,1.7982384,24.275608,246.6112443,0.006509749,0.001414059,0.004106435
37795.54637,45369.04465,52777.69494,49224.94801,59761.73119,47767.10381,35860.53658,29932.22856,1.88662432,24.67578624,246.6318758,0.01836714,0.000725584,0.009240699
37795.50669,45349.011,52752.02624,49198.34781,59754.00798,47799.33592,35865.24973,29940.3241,1.7384192,21.870632,246.9473306,0.009925756,0.002189448,0.004918444
37728.9361,45288.07132,52697.43714,49140.26287,59682.75608,47726.59045,35817.02252,29896.08757,1.72779824,26.5578936,246.261241,0.024564879,0.006415511,0.012304168
37769.2745,45336.72476,52743.62185,49186.17102,59733.0975,47770.35478,35828.35463,29908.03693,3.40395664,25.8083224,246.5493498,0.019765086,0.002883293,0.015720175
37764.2367,45338.5018,52756.09869,49195.00001,59728.28728,47735.48084,35836.36917,29916.31462,2.63912544,25.87253648,246.5699813,0.009014137,0.00167773,0.004524891
37755.70329,45304.47895,52710.51758,49151.34669,59704.76895,47765.74333,35833.92104,29911.47716,2.09562528,27.89784368,246.1182853,0.012273894,0.004183583,0.005167467
37715.74714,45272.17284,52687.41148,49124.47404,59660.14617,47700.01901,35792.32817,29866.9547,1.8330312,24.8933328,246.5563083,0.022760196,0.004110829,0.016489216
37709.65757,45269.2228,52682.79291,49120.83796,59668.06297,47715.94918,35792.8281,29867.15484,2.30279504,24.56054272,246.6713077,0.02254047,0.004160634,0.005819321
37726.91594,45298.72832,52718.55884,49155.01198,59684.86891,47694.79066,35813.24962,29887.25515,1.81496336,26.86529104,246.4081032,0.014369592,0.001293454,0.00936521
37729.21154,45294.56011,52711.73305,49149.611,59692.96231,47728.60111,35819.40027,29893.6573,2.18364496,26.27124976,246.441309,0.006014145,0.000797361,0.004659168
37742.73284,45320.8787,52745.69454,49181.44291,59711.84898,47715.13125,35843.76127,29918.46994,1.57092544,26.2826032,246.5205389,0.008568826,0.001864741,0.003469718
37772.64973,45335.82636,52758.78615,49194.48294,59737.8243,47777.2824,35862.44218,29929.99785,2.93333824,26.88494592,246.2900518,0.017495561,0.002863762,0.00653221
37793.55245,45374.71239,52806.68131,49239.64799,59767.59137,47756.91549,35890.53121,29959.47089,2.70883312,24.16170736,246.6650816,0.019990183,0.002711419,0.011733368
22157.95464,28139.31226,34271.97545,27119.93422,38506.68906,30997.97917,25374.84245,17351.19279,3.979808,112.4686416,220.5002856,0.007216778,0.001738277,0.004565418
22172.19877,28156.19711,34286.904,27155.01895,38516.04807,30994.87239,25382.11677,17373.50071,3.9199888,112.2183776,220.6528856,0.008217752,0.00252929,0.005781235
22154.00418,28130.26004,34258.19526,27161.89328,38496.8709,31004.34414,25361.62302,17365.94893,3.9914056,112.0340368,220.5643776,0.00594725,0.002028803,0.005500474
22159.92617,28135.48738,34259.126,27188.95356,38502.41569,30997.42359,25361.10565,17367.94101,3.958444,112.1695456,220.6339632,0.006464827,0.002287592,0.005222155
22173.20186,28153.21118,34277.0797,27229.45845,38517.57227,31027.58527,25372.05943,17375.41763,4.1452264,111.9882568,220.6431192,0.00528319,0.001225583,0.004084462
22182.68115,28157.50587,34271.981,27257.67275,38523.01226,31032.21621,25373.64664,17383.30428,4.3014888,112.4179784,220.455116,0.004599598,0.006279281,0.005202623
22169.79019,28147.63512,34257.18846,27271.70872,38509.01244,31036.51098,25364.54708,17376.13413,4.6768848,112.7146328,220.3342568,0.007187482,0.00085449,0.004406727
22163.45704,28140.17273,34240.21628,27285.70163,38503.68572,31031.18339,25359.53662,17360.45568,4.6048576,112.4314072,220.5417928,0.008930641,0.00109863,0.005666489
22141.40087,28117.31896,34218.68364,27286.71903,38475.54212,31013.76802,25344.60362,17353.01546,4.5828832,112.096908,220.5485072,0.007587871,0.00137695,0.004858386
22155.81692,28136.70915,34233.33998,27320.18823,38500.39219,31035.93459,25348.95054,17361.40256,4.4876608,112.3923416,220.4911296,0.007582988,0.001201169,0.004716785
22156.80553,28140.67264,34242.87569,27342.18708,38496.4575,31039.48593,25356.05786,17375.90459,4.3893864,112.1054536,220.6327424,0.007009259,0.002038569,0.004780261
22180.10253,28172.115,34271.2705,27388.6797,38534.10863,31067.64925,25378.33237,17395.62837,4.3478792,111.74898,220.7804592,0.009084449,0.001633297,0.005141588
22182.14922,28175.82956,34278.88127,27398.58837,38528.16911,31065.44446,25387.14303,17410.48112,4.2123704,111.6842776,220.9721248,0.009020973,0.001386715,0.005830063
22160.04609,28147.77804,34248.02546,27391.95169,38509.99746,31060.38986,25371.92374,17405.20549,3.9877432,111.3864024,220.9782288,0.007766093,0.001171872,0.005707993
22153.01511,28151.45207,34255.46226,27400.70524,38501.35401,31043.35749,25362.80534,17408.29531,3.836364,111.1361384,221.1094648,0.007336407,0.001145017,0.005053698
22139.68601,28133.2558,34232.70142,27401.05892,38495.1891,31050.50153,25350.04824,17403.55315,3.8949624,111.1275928,221.1619592,0.007883281,0.001364743,0.005449205
22143.94846,28154.65402,34259.17221,27425.9873,38503.409,31046.73911,25357.41319,17410.68043,3.7985192,110.934096,221.1466992,0.007885722,0.001328122,0.005339342
22157.02852,28161.6196,34264.40788,27451.88456,38524.76459,31077.98549,25364.33422,17422.61585,3.7496872,110.8584064,221.2870912,0.00711424,0.001289059,0.004895007
22107.76224,28108.42791,34211.37537,27403.18799,38460.45322,31015.16088,25326.66142,17391.09202,3.757012,110.8193408,221.2236096,0.006550276,0.000808103,0.004387196
22100.7185,28111.72528,34211.78771,27420.0039,38477.21369,31032.37974,25313.51882,17369.96345,3.9743144,110.7412096,221.3640016,0.006545393,0.001496578,0.004240712
22125.52927,28153.77914,34257.55637,27463.2035,38505.32191,31036.39613,25343.61297,17400.50813,3.8540656,110.9511872,221.2901432,0.005302721,0.001145017,0.004606922
22126.65394,28151.07692,34250.11002,27471.9383,38522.29283,31066.68104,25350.25361,17405.37471,3.8650528,111.0842544,221.279156,0.006684553,0.001574703,0.004782703
22146.62082,28183.94998,34288.22282,27499.76316,38543.15471,31058.57507,25361.19629,17420.3966,3.815,111.0305392,221.1473096,0.006057113,0.001992182,0.004418934
22182.1976,28220.31717,34324.14553,27552.14549,38601.63465,31126.64055,25404.9684,17453.73859,4.1775776,111.1611648,221.1521928,0.007810039,0.001494137,0.004799792
22200.39845,28250.76563,34356.6127,27584.0999,38619.84561,31123.16866,25426.53554,17479.81594,3.8436888,110.961564,221.3170008,0.007255841,0.001396481,0.004963366
22200.8824,28241.62599,34340.59564,27592.43268,38636.36558,31157.27529,25429.41878,17497.18834,3.8595592,110.8297176,221.205908,0.006010727,0.00101074,0.004689929
22193.93874,28249.88714,34349.93927,27595.19313,38626.54358,31114.89992,25427.11591,17496.54174,3.8314808,110.876108,221.3023512,0.007775859,0.002387689,0.005329576
22189.08218,28235.16765,34331.02229,27598.4359,38634.79348,31152.3391,25421.39203,17487.24068,3.8827544,110.815068,221.3926904,0.007990702,0.001850581,0.005534654
22186.22507,28250.45323,34347.24305,27607.9557,38632.27563,31118.31532,25424.00294,17491.56128,3.8754296,110.6600264,221.3487416,0.008166483,0.001606441,0.005722642
22166.94672,28223.62159,34317.1635,27597.99864,38631.73099,31143.13939,25411.65792,17467.87188,3.8412472,110.3438392,221.5770312,0.006359847,0.000834959,0.004409168
22181.13825,28260.62184,34357.52607,27632.23026,38653.86165,31115.10078,25427.38591,17485.65766,3.8143896,110.369476,221.4909648,0.007311993,0.001870112,0.005603013
22186.22532,28253.69749,34349.30709,27649.20375,38679.87786,31169.33996,25440.22082,17501.80197,3.7985192,110.1607192,221.6044992,0.006384261,0.001279294,0.004831531
22212.82431,28297.39915,34398.44635,27692.11744,38712.85548,31152.25678,25459.01609,17521.32443,3.7454144,110.2315256,221.5855768,0.006350081,0.001357418,0.004531238
22196.66542,28258.76079,34353.30317,27668.03018,38707.41187,31182.66515,25452.69004,17522.94227,3.8748192,110.3352936,221.633188,0.007775859,0.001528316,0.004975573
22163.70274,28236.39333,34327.66576,27639.41431,38669.49947,31106.80704,25419.12892,17491.95318,3.729544,110.3243064,221.474484,0.006603987,0.001193845,0.005041491
22142.94247,28206.89141,34291.53298,27627.53472,38667.47482,31130.09979,25401.57687,17474.03297,3.7136736,110.2498376,221.6258632,0.006071762,0.00108154,0.004426258
22128.61415,28206.87968,34290.78734,27621.02259,38655.17903,31071.59393,25388.54778,17464.25248,3.7368688,110.2522792,221.6038888,0.006108383,0.001408688,0.004355458
22103.76145,28170.26331,34248.66334,27606.39166,38647.37258,31092.67796,25372.83849,17446.50863,3.851624,110.3743592,221.5123288,0.00650389,0.001125485,0.004877917
22101.41434,28186.09216,34263.43252,27614.58709,38651.17355,31043.36184,25367.52571,17440.37933,3.8217144,110.4903352,221.5990056,0.006892072,0.000944822,0.004489735
22128.40118,28212.86062,34289.51095,27654.72983,38706.19544,31118.20655,25398.81231,17466.42184,3.7057384,110.4317368,221.5306408,0.005852036,0.001057126,0.004665515
22139.5696,28230.61117,34305.66475,27664.46393,38713.74531,31082.58865,25409.2689,17485.85908,3.7557912,110.4573736,221.5190432,0.006950666,0.000961912,0.004570301
22104.00435,28183.31864,34252.76345,27632.39261,38691.88552,31096.80639,25385.60258,17463.70295,3.726492,110.4720232,221.4726528,0.006882307,0.001333004,0.005029284
22089.24858,28184.10449,34251.50334,27632.02815,38679.35621,31042.02115,25366.14496,17451.33279,3.650192,110.4421136,221.5922912,0.00692381,0.001284176,0.005297838
22084.37127,28177.59627,34243.67036,27639.23284,38693.60262,31082.16145,25367.68491,17448.02257,3.8369744,110.6362208,221.6228112,0.007294903,0.001835933,0.00516112
22049.51342,28145.8335,34209.49318,27607.89128,38656.71821,31013.58943,25335.21382,17431.38723,3.512852,110.5519856,221.5147704,0.007443829,0.009431128,0.004658191
22048.45397,28158.58588,34217.38523,27634.1755,38688.36563,31061.2446,25328.52462,17425.85802,5.5967576,112.3062752,220.803044,0.018561964,0.003303214,0.006196273
22089.16813,28194.17639,34254.84879,27676.73735,38722.90524,31070.45971,25363.29893,17437.19748,3.9059496,112.2788072,220.2713856,0.025644466,0.003483878,0.011911591
22069.45428,28176.38709,34240.82696,27672.47111,38723.56058,31061.93295,25360.1526,17423.39961,5.2537128,109.6260088,222.3540704,0.009370093,0.00340087,0.005012194
22077.40835,28198.20678,34260.05392,27694.52452,38742.63927,31045.57471,25365.88536,17429.18225,4.2038248,110.6295064,221.4518992,0.005395494,0.003254386,0.003317863
22049.21025,28165.08065,34224.77561,27668.90045,38726.44224,31049.21498,25348.72327,17418.89834,3.9059496,109.67362,221.9451024,0.009780248,0.001520992,0.005163561
21529.07388,27790.33032,33812.35056,27625.26204,38664.3042,30554.74728,25017.31296,17073.43452,3.83685232,118.6325829,217.1858136,0.008272928,0.003273917,0.0046953
21525.90588,27773.79984,33792.58908,27623.0628,38687.8392,30605.27868,25026.77664,17063.10936,3.90497296,118.413083,217.2602824,0.008373514,0.001031736,0.003948232
21534.003,27793.02132,33811.77168,27632.76408,38695.1202,30564.03456,25043.34672,17071.77888,4.06318864,118.0390299,217.590875,0.006995588,0.001554684,0.003652334
21519.2682,27767.90412,33785.91396,27627.51636,38704.24584,30604.22964,25036.22916,17065.78524,3.92621488,117.988733,217.5818411,0.008019022,0.001695308,0.004881823
21518.35596,27773.63964,33791.69916,27627.6024,38695.56588,30553.25976,25028.88984,17066.10312,4.11446224,117.9566259,217.7401789,0.006342269,0.002571282,0.005079577
21520.01844,27770.93352,33788.98692,27649.1376,38728.81224,30605.9292,25030.96416,17067.92184,4.1635384,118.4715594,217.2562538,0.010713351,0.00204394,0.00425536
21499.5222,27759.249,33777.89964,27632.43504,38697.17976,30532.16124,25014.28104,17055.80568,3.98945232,118.0918906,217.5223882,0.007593242,0.000902341,0.005027819
21500.4276,27756.6948,33774.32808,27649.71864,38728.00764,30587.13108,25016.43744,17052.1128,3.98578992,118.0218166,217.4987046,0.006360824,0.001576168,0.004630359
21507.0444,27774.8046,33791.09364,27662.44032,38726.99136,30539.02176,25027.99956,17061.76944,3.96503632,117.9749379,217.5721968,0.006364242,0.001265622,0.004223134
21496.239,27750.23064,33764.89716,27656.07084,38731.95396,30581.35704,25021.02384,17051.53788,4.05415472,118.257431,217.5116451,0.010451145,0.001394528,0.005788559
21507.3144,27779.33844,33793.14816,27678.00204,38741.71968,30537.99108,25038.35496,17067.26376,3.85626304,117.5941704,217.751044,0.010436008,0.00228515,0.00321923
21476.61756,27732.60324,33742.008,27647.88912,38726.59536,30561.47172,25003.1358,17046.74196,4.083576,116.9698533,218.0413502,0.007665508,0.002346674,0.003660635
21475.28376,27746.07732,33752.71008,27654.69816,38720.53116,30499.30152,24987.57588,17037.89028,4.04255712,116.9588661,218.0186434,0.008012187,0.001695796,0.004074208
21458.14092,27716.17104,33719.1192,27643.93344,38718.44568,30547.32624,24984.65916,17027.9334,4.03034912,117.1119544,217.9920299,0.008230936,0.003455558,0.003634756
21451.41,27718.6788,33721.05096,27644.41908,38705.65092,30484.01016,24968.73348,17030.93184,4.09993472,116.64744,218.3216459,0.010283665,0.001062497,0.004496571
21472.01172,27730.99836,33735.31848,27682.87248,38751.63912,30542.71284,24975.65268,17044.14996,3.2387824,116.079768,218.1973685,0.042474989,0.024590757,0.016040486
21477.2202,27744.79032,33743.90736,27701.74044,38744.19756,30492.58536,24952.34988,17077.51116,3.89960144,119.2814381,216.9219987,0.01494918,0.010988253,0.005177721
